"density","qcloud","qrain","qvapor","theta","velocity:0","velocity:1","velocity:2","Points:0","Points:1","Points:2"
0,0,0,0,0,0,0,0,59349,6000,7073.7
0,0,0,0,0,0,0,0,59599,6000,7073.7
0,0,0,0,0,0,0,0,59850,6000,7073.7
0,0,0,0,0,0,0,0,60100,6000,7073.7
0,0,0,0,0,0,0,0,60351,6000,7073.7
0,0,0,0,0,0,0,0,60601,6000,7073.7
0,0,0,0,0,0,0,0,60851,6000,7073.7
0,0,0,0,0,0,0,0,61102,6000,7073.7
0,0,0,0,0,0,0,0,61352,6000,7073.7
0,0,0,0,0,0,0,0,61603,6000,7073.7
0,0,0,0,0,0,0,0,61853,6000,7073.7
0,0,0,0,0,0,0,0,62104,6000,7073.7
0,0,0,0,0,0,0,0,62354,6000,7073.7
0,0,0,0,0,0,0,0,62604,6000,7073.7
0,0,0,0,0,0,0,0,62855,6000,7073.7
0,0,0,0,0,0,0,0,63105,6000,7073.7
0,0,0,0,0,0,0,0,63356,6000,7073.7
0,0,0,0,0,0,0,0,63606,6000,7073.7
0,0,0,0,0,0,0,0,63856,6000,7073.7
0,0,0,0,0,0,0,0,64107,6000,7073.7
0,0,0,0,0,0,0,0,64357,6000,7073.7
0,0,0,0,0,0,0,0,64608,6000,7073.7
0,0,0,0,0,0,0,0,64858,6000,7073.7
0,0,0,0,0,0,0,0,65109,6000,7073.7
0,0,0,0,0,0,0,0,65359,6000,7073.7
0,0,0,0,0,0,0,0,65609,6000,7073.7
0,0,0,0,0,0,0,0,65860,6000,7073.7
0,0,0,0,0,0,0,0,66110,6000,7073.7
0,0,0,0,0,0,0,0,66361,6000,7073.7
0,0,0,0,0,0,0,0,66611,6000,7073.7
0,0,0,0,0,0,0,0,66861,6000,7073.7
0,0,0,0,0,0,0,0,67112,6000,7073.7
0,0,0,0,0,0,0,0,67362,6000,7073.7
0,0,0,0,0,0,0,0,67613,6000,7073.7
0,0,0,0,0,0,0,0,67863,6000,7073.7
0,0,0,0,0,0,0,0,68114,6000,7073.7
0,0,0,0,0,0,0,0,68364,6000,7073.7
0,0,0,0,0,0,0,0,68614,6000,7073.7
0,0,0,0,0,0,0,0,68865,6000,7073.7
0,0,0,0,0,0,0,0,69115,6000,7073.7
0,0,0,0,0,0,0,0,69366,6000,7073.7
0,0,0,0,0,0,0,0,69616,6000,7073.7
0,0,0,0,0,0,0,0,69866,6000,7073.7
0,0,0,0,0,0,0,0,70117,6000,7073.7
0,0,0,0,0,0,0,0,70367,6000,7073.7
0,0,0,0,0,0,0,0,70618,6000,7073.7
0,0,0,0,0,0,0,0,70868,6000,7073.7
0,0,0,0,0,0,0,0,71119,6000,7073.7
0,0,0,0,0,0,0,0,71369,6000,7073.7
0,0,0,0,0,0,0,0,71619,6000,7073.7
0,0,0,0,0,0,0,0,71870,6000,7073.7
0,0,0,0,0,0,0,0,72120,6000,7073.7
0,0,0,0,0,0,0,0,72371,6000,7073.7
0,0,0,0,0,0,0,0,72621,6000,7073.7
0,0,0,0,0,0,0,0,72871,6000,7073.7
0,0,0,0,0,0,0,0,73122,6000,7073.7
0,0,0,0,0,0,0,0,73372,6000,7073.7
0,0,0,0,0,0,0,0,73623,6000,7073.7
0,0,0,0,0,0,0,0,73873,6000,7073.7
0,0,0,0,0,0,0,0,74124,6000,7073.7
0,0,0,0,0,0,0,0,74374,6000,7073.7
0,0,0,0,0,0,0,0,74624,6000,7073.7
0,0,0,0,0,0,0,0,74875,6000,7073.7
0,0,0,0,0,0,0,0,75125,6000,7073.7
0,0,0,0,0,0,0,0,75376,6000,7073.7
0,0,0,0,0,0,0,0,75626,6000,7073.7
0,0,0,0,0,0,0,0,75876,6000,7073.7
0,0,0,0,0,0,0,0,76127,6000,7073.7
0,0,0,0,0,0,0,0,76377,6000,7073.7
0,0,0,0,0,0,0,0,76628,6000,7073.7
0,0,0,0,0,0,0,0,76878,6000,7073.7
0,0,0,0,0,0,0,0,77129,6000,7073.7
0,0,0,0,0,0,0,0,77379,6000,7073.7
0,0,0,0,0,0,0,0,77629,6000,7073.7
0,0,0,0,0,0,0,0,77880,6000,7073.7
0,0,0,0,0,0,0,0,78130,6000,7073.7
0,0,0,0,0,0,0,0,78381,6000,7073.7
0,0,0,0,0,0,0,0,78631,6000,7073.7
0,0,0,0,0,0,0,0,78881,6000,7073.7
0,0,0,0,0,0,0,0,79132,6000,7073.7
0,0,0,0,0,0,0,0,79382,6000,7073.7
0,0,0,0,0,0,0,0,79633,6000,7073.7
0,0,0,0,0,0,0,0,79883,6000,7073.7
0,0,0,0,0,0,0,0,80134,6000,7073.7
0,0,0,0,0,0,0,0,80384,6000,7073.7
0,0,0,0,0,0,0,0,80634,6000,7073.7
0,0,0,0,0,0,0,0,80885,6000,7073.7
0,0,0,0,0,0,0,0,81135,6000,7073.7
0,0,0,0,0,0,0,0,81386,6000,7073.7
0,0,0,0,0,0,0,0,81636,6000,7073.7
0,0,0,0,0,0,0,0,81886,6000,7073.7
0,0,0,0,0,0,0,0,82137,6000,7073.7
0,0,0,0,0,0,0,0,82387,6000,7073.7
0,0,0,0,0,0,0,0,82638,6000,7073.7
0,0,0,0,0,0,0,0,82888,6000,7073.7
0,0,0,0,0,0,0,0,83139,6000,7073.7
0,0,0,0,0,0,0,0,83389,6000,7073.7
0,0,0,0,0,0,0,0,83639,6000,7073.7
0,0,0,0,0,0,0,0,83890,6000,7073.7
0,0,0,0,0,0,0,0,84140,6000,7073.7
0,0,0,0,0,0,0,0,84391,6000,7073.7
0,0,0,0,0,0,0,0,84641,6000,7073.7
0,0,0,0,0,0,0,0,84891,6000,7073.7
0,0,0,0,0,0,0,0,85142,6000,7073.7
0,0,0,0,0,0,0,0,85392,6000,7073.7
0,0,0,0,0,0,0,0,85643,6000,7073.7
0,0,0,0,0,0,0,0,85893,6000,7073.7
0,0,0,0,0,0,0,0,86144,6000,7073.7
0,0,0,0,0,0,0,0,86394,6000,7073.7
0,0,0,0,0,0,0,0,86644,6000,7073.7
0,0,0,0,0,0,0,0,86895,6000,7073.7
0,0,0,0,0,0,0,0,87145,6000,7073.7
0,0,0,0,0,0,0,0,87396,6000,7073.7
0,0,0,0,0,0,0,0,87646,6000,7073.7
0,0,0,0,0,0,0,0,87896,6000,7073.7
0,0,0,0,0,0,0,0,88147,6000,7073.7
0,0,0,0,0,0,0,0,88397,6000,7073.7
0,0,0,0,0,0,0,0,88648,6000,7073.7
0,0,0,0,0,0,0,0,88898,6000,7073.7
0,0,0,0,0,0,0,0,89149,6000,7073.7
0,0,0,0,0,0,0,0,89399,6000,7073.7
0,0,0,0,0,0,0,0,89649,6000,7073.7
0,0,0,0,0,0,0,0,89900,6000,7073.7
0,0,0,0,0,0,0,0,90150,6000,7073.7
0,0,0,0,0,0,0,0,90401,6000,7073.7
0,0,0,0,0,0,0,0,90651,6000,7073.7
0,0,0,0,0,0,0,0,90902,6000,7073.7
0,0,0,0,0,0,0,0,91152,6000,7073.7
0,0,0,0,0,0,0,0,91402,6000,7073.7
0,0,0,0,0,0,0,0,91653,6000,7073.7
0,0,0,0,0,0,0,0,91903,6000,7073.7
0,0,0,0,0,0,0,0,92154,6000,7073.7
0,0,0,0,0,0,0,0,92404,6000,7073.7
0,0,0,0,0,0,0,0,92654,6000,7073.7
0,0,0,0,0,0,0,0,92905,6000,7073.7
0,0,0,0,0,0,0,0,93155,6000,7073.7
0,0,0,0,0,0,0,0,93406,6000,7073.7
0,0,0,0,0,0,0,0,93656,6000,7073.7
0,0,0,0,0,0,0,0,93907,6000,7073.7
0,0,0,0,0,0,0,0,94157,6000,7073.7
0,0,0,0,0,0,0,0,94407,6000,7073.7
0,0,0,0,0,0,0,0,94658,6000,7073.7
0,0,0,0,0,0,0,0,94908,6000,7073.7
0,0,0,0,0,0,0,0,95159,6000,7073.7
0,0,0,0,0,0,0,0,95409,6000,7073.7
0,0,0,0,0,0,0,0,95659,6000,7073.7
0,0,0,0,0,0,0,0,95910,6000,7073.7
0,0,0,0,0,0,0,0,96160,6000,7073.7
0,0,0,0,0,0,0,0,96411,6000,7073.7
0,0,0,0,0,0,0,0,96661,6000,7073.7
0,0,0,0,0,0,0,0,96912,6000,7073.7
0,0,0,0,0,0,0,0,97162,6000,7073.7
0,0,0,0,0,0,0,0,97412,6000,7073.7
0,0,0,0,0,0,0,0,97663,6000,7073.7
0,0,0,0,0,0,0,0,97913,6000,7073.7
0,0,0,0,0,0,0,0,98164,6000,7073.7
0,0,0,0,0,0,0,0,98414,6000,7073.7
0,0,0,0,0,0,0,0,98664,6000,7073.7
0,0,0,0,0,0,0,0,98915,6000,7073.7
0,0,0,0,0,0,0,0,99165,6000,7073.7
0,0,0,0,0,0,0,0,99416,6000,7073.7
0,0,0,0,0,0,0,0,99666,6000,7073.7
0,0,0,0,0,0,0,0,99917,6000,7073.7
0,0,0,0,0,0,0,0,1.0017e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0042e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0067e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0092e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0117e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0142e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0167e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0192e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0217e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0242e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0267e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0292e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0317e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0342e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0367e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0392e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0417e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0442e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0467e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0492e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0518e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0543e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0568e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0593e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0618e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0643e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0668e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0693e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0718e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0743e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0768e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0793e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0818e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0843e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0868e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0893e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0918e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0943e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0968e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.0993e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1018e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1043e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1068e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1093e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1119e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1144e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1169e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1194e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1219e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1244e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1269e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1294e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1319e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1344e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1369e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1394e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1419e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1444e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1469e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1494e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1519e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1544e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1569e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1594e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1619e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1644e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1669e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1694e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.172e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1745e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.177e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1795e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.182e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1845e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.187e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1895e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.192e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1945e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.197e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.1995e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.202e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2045e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.207e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2095e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.212e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2145e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.217e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2195e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.222e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2245e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.227e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2295e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2321e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2346e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2371e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2396e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2421e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2446e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2471e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2496e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2521e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2546e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2571e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2596e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2621e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2646e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2671e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2696e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2721e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2746e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2771e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2796e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2821e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2846e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2871e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2896e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2922e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2947e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2972e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.2997e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3022e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3047e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3072e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3097e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3122e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3147e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3172e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3197e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3222e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3247e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3272e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3297e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3322e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3347e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3372e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3397e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3422e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3447e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3472e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3497e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3523e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3548e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3573e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3598e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3623e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3648e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3673e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3698e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3723e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3748e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3773e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3798e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3823e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3848e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3873e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3898e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3923e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3948e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3973e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.3998e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4023e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4048e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4073e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4098e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4124e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4149e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4174e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4199e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4224e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4249e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4274e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4299e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4324e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4349e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4374e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4399e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4424e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4449e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4474e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4499e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4524e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4549e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4574e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4599e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4624e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4649e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4674e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4699e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4725e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.475e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4775e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.48e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4825e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.485e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4875e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.49e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4925e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.495e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.4975e+05,6000,7073.7
0,0,0,0,0,0,0,0,1.5e+05,6000,7073.7
0,0,0,0,0,0,0,0,0,6000,7326.3
0,0,0,0,0,0,0,0,250.42,6000,7326.3
0,0,0,0,0,0,0,0,500.83,6000,7326.3
0,0,0,0,0,0,0,0,751.25,6000,7326.3
0,0,0,0,0,0,0,0,1001.7,6000,7326.3
0,0,0,0,0,0,0,0,1252.1,6000,7326.3
0,0,0,0,0,0,0,0,1502.5,6000,7326.3
0,0,0,0,0,0,0,0,1752.9,6000,7326.3
0,0,0,0,0,0,0,0,2003.3,6000,7326.3
0,0,0,0,0,0,0,0,2253.8,6000,7326.3
0,0,0,0,0,0,0,0,2504.2,6000,7326.3
0,0,0,0,0,0,0,0,2754.6,6000,7326.3
0,0,0,0,0,0,0,0,3005,6000,7326.3
0,0,0,0,0,0,0,0,3255.4,6000,7326.3
0,0,0,0,0,0,0,0,3505.8,6000,7326.3
0,0,0,0,0,0,0,0,3756.3,6000,7326.3
0,0,0,0,0,0,0,0,4006.7,6000,7326.3
0,0,0,0,0,0,0,0,4257.1,6000,7326.3
0,0,0,0,0,0,0,0,4507.5,6000,7326.3
0,0,0,0,0,0,0,0,4757.9,6000,7326.3
0,0,0,0,0,0,0,0,5008.3,6000,7326.3
0,0,0,0,0,0,0,0,5258.8,6000,7326.3
0,0,0,0,0,0,0,0,5509.2,6000,7326.3
0,0,0,0,0,0,0,0,5759.6,6000,7326.3
0,0,0,0,0,0,0,0,6010,6000,7326.3
0,0,0,0,0,0,0,0,6260.4,6000,7326.3
0,0,0,0,0,0,0,0,6510.9,6000,7326.3
0,0,0,0,0,0,0,0,6761.3,6000,7326.3
0,0,0,0,0,0,0,0,7011.7,6000,7326.3
0,0,0,0,0,0,0,0,7262.1,6000,7326.3
0,0,0,0,0,0,0,0,7512.5,6000,7326.3
0,0,0,0,0,0,0,0,7762.9,6000,7326.3
0,0,0,0,0,0,0,0,8013.4,6000,7326.3
0,0,0,0,0,0,0,0,8263.8,6000,7326.3
0,0,0,0,0,0,0,0,8514.2,6000,7326.3
0,0,0,0,0,0,0,0,8764.6,6000,7326.3
0,0,0,0,0,0,0,0,9015,6000,7326.3
0,0,0,0,0,0,0,0,9265.4,6000,7326.3
0,0,0,0,0,0,0,0,9515.9,6000,7326.3
0,0,0,0,0,0,0,0,9766.3,6000,7326.3
0,0,0,0,0,0,0,0,10017,6000,7326.3
0,0,0,0,0,0,0,0,10267,6000,7326.3
0,0,0,0,0,0,0,0,10518,6000,7326.3
0,0,0,0,0,0,0,0,10768,6000,7326.3
0,0,0,0,0,0,0,0,11018,6000,7326.3
0,0,0,0,0,0,0,0,11269,6000,7326.3
0,0,0,0,0,0,0,0,11519,6000,7326.3
0,0,0,0,0,0,0,0,11770,6000,7326.3
0,0,0,0,0,0,0,0,12020,6000,7326.3
0,0,0,0,0,0,0,0,12270,6000,7326.3
0,0,0,0,0,0,0,0,12521,6000,7326.3
0,0,0,0,0,0,0,0,12771,6000,7326.3
0,0,0,0,0,0,0,0,13022,6000,7326.3
0,0,0,0,0,0,0,0,13272,6000,7326.3
0,0,0,0,0,0,0,0,13523,6000,7326.3
0,0,0,0,0,0,0,0,13773,6000,7326.3
0,0,0,0,0,0,0,0,14023,6000,7326.3
0,0,0,0,0,0,0,0,14274,6000,7326.3
0,0,0,0,0,0,0,0,14524,6000,7326.3
0,0,0,0,0,0,0,0,14775,6000,7326.3
0,0,0,0,0,0,0,0,15025,6000,7326.3
0,0,0,0,0,0,0,0,15275,6000,7326.3
0,0,0,0,0,0,0,0,15526,6000,7326.3
0,0,0,0,0,0,0,0,15776,6000,7326.3
0,0,0,0,0,0,0,0,16027,6000,7326.3
0,0,0,0,0,0,0,0,16277,6000,7326.3
0,0,0,0,0,0,0,0,16528,6000,7326.3
0,0,0,0,0,0,0,0,16778,6000,7326.3
0,0,0,0,0,0,0,0,17028,6000,7326.3
0,0,0,0,0,0,0,0,17279,6000,7326.3
0,0,0,0,0,0,0,0,17529,6000,7326.3
0,0,0,0,0,0,0,0,17780,6000,7326.3
0,0,0,0,0,0,0,0,18030,6000,7326.3
0,0,0,0,0,0,0,0,18280,6000,7326.3
0,0,0,0,0,0,0,0,18531,6000,7326.3
0,0,0,0,0,0,0,0,18781,6000,7326.3
0,0,0,0,0,0,0,0,19032,6000,7326.3
0,0,0,0,0,0,0,0,19282,6000,7326.3
0,0,0,0,0,0,0,0,19533,6000,7326.3
0,0,0,0,0,0,0,0,19783,6000,7326.3
0,0,0,0,0,0,0,0,20033,6000,7326.3
0,0,0,0,0,0,0,0,20284,6000,7326.3
0,0,0,0,0,0,0,0,20534,6000,7326.3
0,0,0,0,0,0,0,0,20785,6000,7326.3
0,0,0,0,0,0,0,0,21035,6000,7326.3
0,0,0,0,0,0,0,0,21285,6000,7326.3
0,0,0,0,0,0,0,0,21536,6000,7326.3
0,0,0,0,0,0,0,0,21786,6000,7326.3
0,0,0,0,0,0,0,0,22037,6000,7326.3
0,0,0,0,0,0,0,0,22287,6000,7326.3
0,0,0,0,0,0,0,0,22538,6000,7326.3
0,0,0,0,0,0,0,0,22788,6000,7326.3
0,0,0,0,0,0,0,0,23038,6000,7326.3
0,0,0,0,0,0,0,0,23289,6000,7326.3
0,0,0,0,0,0,0,0,23539,6000,7326.3
0,0,0,0,0,0,0,0,23790,6000,7326.3
0,0,0,0,0,0,0,0,24040,6000,7326.3
0,0,0,0,0,0,0,0,24290,6000,7326.3
0,0,0,0,0,0,0,0,24541,6000,7326.3
0,0,0,0,0,0,0,0,24791,6000,7326.3
0,0,0,0,0,0,0,0,25042,6000,7326.3
0,0,0,0,0,0,0,0,25292,6000,7326.3
0,0,0,0,0,0,0,0,25543,6000,7326.3
0,0,0,0,0,0,0,0,25793,6000,7326.3
0,0,0,0,0,0,0,0,26043,6000,7326.3
0,0,0,0,0,0,0,0,26294,6000,7326.3
0,0,0,0,0,0,0,0,26544,6000,7326.3
0,0,0,0,0,0,0,0,26795,6000,7326.3
0,0,0,0,0,0,0,0,27045,6000,7326.3
0,0,0,0,0,0,0,0,27295,6000,7326.3
0,0,0,0,0,0,0,0,27546,6000,7326.3
0,0,0,0,0,0,0,0,27796,6000,7326.3
0,0,0,0,0,0,0,0,28047,6000,7326.3
0,0,0,0,0,0,0,0,28297,6000,7326.3
